ano,mes,orgao,ds_alinea,ds_subalinea,ds_fonte_recurso,ds_cd_aplicacao_fixo,vl_arrecadacao
2022,07,PREFEITURA MUNICIPAL DE SOROCABA,24149900 - Outras Transferências de Convênios da União e de Suas Entidades,24149901 - Outras Transferências de Convênios da União e de Suas Entidades - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,800 - TRANSFERÊNCIAS DA UNIÃO DECORRENTES DE EMENDAS PARLAMENTARES INDIVIDUAIS - Convênios/Entidades/Fundo,"500.000,00"
2022,07,PREFEITURA MUNICIPAL DE SOROCABA,17115200 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural,17115201 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal,01 - TESOURO,310 - SAÚDE - GERAL,"11.967,51"
2022,07,PREFEITURA MUNICIPAL DE SOROCABA,17199900 - Outras Transferências de Recursos da União e de suas Entidades,17199901 - Outras Transferências de Recursos da União e de suas Entidades - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,100 - GERAL TOTAL,"189.261,62"
2022,07,PREFEITURA MUNICIPAL DE SOROCABA,17115100 - Cota-Parte do Fundo de Participação dos Municípios - FPM,17115111 - Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal,01 - TESOURO,110 - GERAL,"4.757.536,14"
2022,07,PREFEITURA MUNICIPAL DE SOROCABA,17165000 - Transferências de Recursos do Fundo Nacional de Assistência Social - FNAS,17165001 - Transferências de Recursos do Fundo Nacional de Assistência Social - FNAS - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,"46.368,09"
2022,08,PREFEITURA MUNICIPAL DE SOROCABA,17115100 - Cota-Parte do Fundo de Participação dos Municípios - FPM,17115111 - Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal,01 - TESOURO,200 - EDUCAÇÃO - RECURSOS ESPECÍFICOS,"-1.807.591,13"
2022,08,PREFEITURA MUNICIPAL DE SOROCABA,17145000 - Transferências do Salário-Educação,17145001 - Transferências do Salário-Educação - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,282 - RECURSOS DO SALÁRIO EDUCAÇÃO - ENSINO FUNDAMENTAL,"992.342,47"
2022,08,PREFEITURA MUNICIPAL DE SOROCABA,17135000 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde,17135011 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde - Atenção Primária - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,350 - BLOCO DE CUSTEIO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE,"1.399.656,72"
2022,08,PREFEITURA MUNICIPAL DE SOROCABA,17135000 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde,17135011 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde - Atenção Primária - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,301 - ATENÇÃO BÁSICA,"1.000.000,00"
2022,08,PREFEITURA MUNICIPAL DE SOROCABA,17115200 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural,17115201 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal,01 - TESOURO,310 - SAÚDE - GERAL,"1.139,54"
2022,08,PREFEITURA MUNICIPAL DE SOROCABA,17135000 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde,17135021 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde - Atenção Especializada - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,800 - TRANSFERÊNCIAS DA UNIÃO DECORRENTES DE EMENDAS PARLAMENTARES INDIVIDUAIS - Convênios/Entidades/Fundo,"300.000,00"
2022,08,PREFEITURA MUNICIPAL DE SOROCABA,17135000 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde,17135041 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde - Assistência Farmacêutica - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,312 - RECURSOS PARA COMBATE AO CORONAVIRUS - Convênios/Entidades/Fundos,"53.305,04"
2022,08,PREFEITURA MUNICIPAL DE SOROCABA,17199900 - Outras Transferências de Recursos da União e de suas Entidades,17199901 - Outras Transferências de Recursos da União e de suas Entidades - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,100 - GERAL TOTAL,"189.261,62"
2022,08,PREFEITURA MUNICIPAL DE SOROCABA,17135000 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde,17135021 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde - Atenção Especializada - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,312 - RECURSOS PARA COMBATE AO CORONAVIRUS - Convênios/Entidades/Fundos,"-820.800,00"
2022,08,PREFEITURA MUNICIPAL DE SOROCABA,17115100 - Cota-Parte do Fundo de Participação dos Municípios - FPM,17115111 - Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal,01 - TESOURO,310 - SAÚDE - GERAL,"1.355.693,40"
2022,08,PREFEITURA MUNICIPAL DE SOROCABA,17145200 - Transferências referentes ao Programa Nacional de Alimentação Escolar - PNAE,17145201 - Transferências referentes ao Programa Nacional de Alimentação Escolar - PNAE - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,283 - RECURSOS DO PROGRAMA NACIONAL DE ALIMENTAÇÃO ESCOLAR - PNAE - CRECHE,"351.617,80"
2022,08,PREFEITURA MUNICIPAL DE SOROCABA,17135000 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde,17135021 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde - Atenção Especializada - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,350 - BLOCO DE CUSTEIO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE,"10.898.152,30"
2022,08,PREFEITURA MUNICIPAL DE SOROCABA,17135000 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde,17135021 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde - Atenção Especializada - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,302 - ATENÇÃO DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,"2.000.000,00"
2022,08,PREFEITURA MUNICIPAL DE SOROCABA,17125100 - Cota-parte da Compensação Financeira pela Exploração de Recursos Minerais - CFEM,17125101 - Cota-parte da Compensação Financeira pela Exploração de Recursos Minerais - CFEM - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,100 - GERAL TOTAL,"43.633,57"
2022,08,PREFEITURA MUNICIPAL DE SOROCABA,17139900 - Outras Transferências de Recursos do Sistema Único de Saúde - SUS,17139901 - Outras Transferências de Recursos do Sistema Único de Saúde - SUS - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,312 - RECURSOS PARA COMBATE AO CORONAVIRUS - Convênios/Entidades/Fundos,"406.500,00"
2022,08,PREFEITURA MUNICIPAL DE SOROCABA,17135000 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde,17135021 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde - Atenção Especializada - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,312 - RECURSOS PARA COMBATE AO CORONAVIRUS - Convênios/Entidades/Fundos,"480.000,00"
2022,08,PREFEITURA MUNICIPAL DE SOROCABA,17135000 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde,17135011 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde - Atenção Primária - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,350 - BLOCO DE CUSTEIO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE,"-2.384.027,52"
2022,08,PREFEITURA MUNICIPAL DE SOROCABA,17145200 - Transferências referentes ao Programa Nacional de Alimentação Escolar - PNAE,17145201 - Transferências referentes ao Programa Nacional de Alimentação Escolar - PNAE - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,284 - RECURSOS DO PROGRAMA NACIONAL DE ALIMENTAÇÃO ESCOLAR - PNAE - PRÉ-ESCOLA,"152.588,85"
2022,08,PREFEITURA MUNICIPAL DE SOROCABA,17115200 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural,17115201 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal,01 - TESOURO,110 - GERAL,"4.558,06"
2022,08,PREFEITURA MUNICIPAL DE SOROCABA,17135000 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde,17135031 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde - Vigilância em Saúde - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,350 - BLOCO DE CUSTEIO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE,"145.604,88"
2022,08,PREFEITURA MUNICIPAL DE SOROCABA,17135000 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde,17135021 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde - Atenção Especializada - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,302 - ATENÇÃO DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,"150.000,00"
2022,08,PREFEITURA MUNICIPAL DE SOROCABA,17125200 - Cota-parte da Compensação Financeira pela Produção de Petróleo,17125211 - Cota-parte da Compensação Financeira pela Produção de Petróleo - Lei nº 7.990/89 - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,100 - GERAL TOTAL,"242.538,69"
2022,08,PREFEITURA MUNICIPAL DE SOROCABA,17515000 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação - FUNDEB,17515001 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação - FUNDEB - Principal,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,260 - EDUCAÇÃO - FUNDEB - RECURSOS PRÓPRIOS,"34.303.222,46"
2022,08,PREFEITURA MUNICIPAL DE SOROCABA,17115100 - Cota-Parte do Fundo de Participação dos Municípios - FPM,17115111 - Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal,01 - TESOURO,110 - GERAL,"5.422.773,53"
2022,08,PREFEITURA MUNICIPAL DE SOROCABA,17145000 - Transferências do Salário-Educação,17145001 - Transferências do Salário-Educação - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,280 - RECURSOS DO SALÁRIO EDUCAÇÃO - CRECHE,"2.191.422,96"
2022,08,PREFEITURA MUNICIPAL DE SOROCABA,17135000 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde,17135011 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde - Atenção Primária - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,313 - TRANSF DO GOV. FEDERAL DESTINADAS A VENCTO DE AGENTES COMUNITÁRIOS DE SAÚDE E DE COMBATE A ENDEMIAS,"358.752,00"
2022,08,PREFEITURA MUNICIPAL DE SOROCABA,17135000 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde,17135021 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde - Atenção Especializada - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,350 - BLOCO DE CUSTEIO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE,"-4.272.079,00"
2022,08,PREFEITURA MUNICIPAL DE SOROCABA,17145200 - Transferências referentes ao Programa Nacional de Alimentação Escolar - PNAE,17145201 - Transferências referentes ao Programa Nacional de Alimentação Escolar - PNAE - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,285 - RECURSOS DO PROGRAMA NACIONAL DE ALIMENTAÇÃO ESCOLAR - PNAE - ENSINO FUNDAMENTAL,"159.223,15"
2022,08,PREFEITURA MUNICIPAL DE SOROCABA,17115200 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural,17115201 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal,01 - TESOURO,200 - EDUCAÇÃO - RECURSOS ESPECÍFICOS,"1.899,18"
2022,08,PREFEITURA MUNICIPAL DE SOROCABA,17135000 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde,17135041 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde - Assistência Farmacêutica - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,350 - BLOCO DE CUSTEIO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE,"668.055,04"
2022,08,PREFEITURA MUNICIPAL DE SOROCABA,17135000 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde,17135021 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde - Atenção Especializada - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,302 - ATENÇÃO DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,"1.000.000,00"
2022,08,PREFEITURA MUNICIPAL DE SOROCABA,17135000 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde,17135011 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde - Atenção Primária - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,350 - BLOCO DE CUSTEIO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE,"-8.400,00"
2022,08,PREFEITURA MUNICIPAL DE SOROCABA,17115100 - Cota-Parte do Fundo de Participação dos Municípios - FPM,17115111 - Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal,01 - TESOURO,200 - EDUCAÇÃO - RECURSOS ESPECÍFICOS,"2.259.488,97"
2022,08,PREFEITURA MUNICIPAL DE SOROCABA,17145000 - Transferências do Salário-Educação,17145001 - Transferências do Salário-Educação - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,281 - RECURSOS DO SALÁRIO EDUCAÇÃO - PRÉ-ESCOLA,"950.994,87"
2022,08,PREFEITURA MUNICIPAL DE SOROCABA,17135000 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde,17135031 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde - Vigilância em Saúde - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,313 - TRANSF DO GOV. FEDERAL DESTINADAS A VENCTO DE AGENTES COMUNITÁRIOS DE SAÚDE E DE COMBATE A ENDEMIAS,"264.216,00"
2022,08,PREFEITURA MUNICIPAL DE SOROCABA,17135000 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde,17135011 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde - Atenção Primária - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,301 - ATENÇÃO BÁSICA,"1.050.000,00"
2022,08,PREFEITURA MUNICIPAL DE SOROCABA,17115200 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural,17115201 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal,01 - TESOURO,200 - EDUCAÇÃO - RECURSOS ESPECÍFICOS,"-1.519,34"
2022,08,PREFEITURA MUNICIPAL DE SOROCABA,17135000 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde,17135021 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde - Atenção Especializada - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,800 - TRANSFERÊNCIAS DA UNIÃO DECORRENTES DE EMENDAS PARLAMENTARES INDIVIDUAIS - Convênios/Entidades/Fundo,"262.079,00"
2022,08,PREFEITURA MUNICIPAL DE SOROCABA,17135000 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde,17135021 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde - Atenção Especializada - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,302 - ATENÇÃO DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,"500.000,00"
2022,08,PREFEITURA MUNICIPAL DE SOROCABA,17145300 - Transferências referentes ao Programa Nacional de Apoio ao Transporte do Escolar - PNATE,17145301 - Transferências referentes ao Programa Nacional de Apoio ao Transporte do Escolar - PNATE - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,288 - RECURSOS DO PROGRAMA NACIONAL DE APOIO AO TRANSPORTE ESCOLAR - PNATE,"11.997,18"
2022,08,PREFEITURA MUNICIPAL DE SOROCABA,17135000 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde,17135021 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde - Atenção Especializada - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,312 - RECURSOS PARA COMBATE AO CORONAVIRUS - Convênios/Entidades/Fundos,"-46.500,00"
2022,09,PREFEITURA MUNICIPAL DE SOROCABA,17145000 - Transferências do Salário-Educação,17145001 - Transferências do Salário-Educação - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,282 - RECURSOS DO SALÁRIO EDUCAÇÃO - ENSINO FUNDAMENTAL,"1.033.399,06"
2022,09,PREFEITURA MUNICIPAL DE SOROCABA,17135000 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde,17135041 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde - Assistência Farmacêutica - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,312 - RECURSOS PARA COMBATE AO CORONAVIRUS - Convênios/Entidades/Fundos,"53.305,04"
2022,09,PREFEITURA MUNICIPAL DE SOROCABA,17165000 - Transferências de Recursos do Fundo Nacional de Assistência Social - FNAS,17165001 - Transferências de Recursos do Fundo Nacional de Assistência Social - FNAS - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,"4.307,98"
2022,09,PREFEITURA MUNICIPAL DE SOROCABA,17115100 - Cota-Parte do Fundo de Participação dos Municípios - FPM,17115111 - Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal,01 - TESOURO,310 - SAÚDE - GERAL,"1.125.100,22"
2022,09,PREFEITURA MUNICIPAL DE SOROCABA,17165000 - Transferências de Recursos do Fundo Nacional de Assistência Social - FNAS,17165001 - Transferências de Recursos do Fundo Nacional de Assistência Social - FNAS - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,"84.325,63"
2022,09,PREFEITURA MUNICIPAL DE SOROCABA,17135000 - Transferências de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde,17135031 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde - Vigilância em Saúde - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,350 - BLOCO DE CUSTEIO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE,"261.570,74"
