ibge,uf,regiao,nome,key
2201572,PI,NE,Belém do Piauí,belem_do_piaui
2601607,PE,NE,Belém do São Francisco,belem_do_sao_francisco
3300456,RJ,SE,Belford Roxo,belford_roxo
3106101,MG,SE,Belmiro Braga,belmiro_braga
2903409,BA,NE,Belmonte,belmonte
4202156,SC,S,Belmonte,belmonte
2903508,BA,NE,Belo Campo,belo_campo
3106200,MG,SE,Belo Horizonte,belo_horizonte
2601706,PE,NE,Belo Jardim,belo_jardim
2700904,AL,NE,Belo Monte,belo_monte
3106309,MG,SE,Belo Oriente,belo_oriente
3106408,MG,SE,Belo Vale,belo_vale
1501451,PA,N,Belterra,belterra
2201606,PI,NE,Beneditinos,beneditinos
2101806,MA,NE,Benedito Leite,benedito_leite
4202206,SC,S,Benedito Novo,benedito_novo
1501501,PA,N,Benevides,benevides
1300607,AM,N,Benjamin Constant,benjamin_constant
4302055,RS,S,Benjamin Constant do Sul,benjamin_constant_do_sul
3506201,SP,SE,Bento de Abreu,bento_de_abreu
2401602,RN,NE,Bento Fernandes,bento_fernandes
4302105,RS,S,Bento Gonçalves,bento_goncalves
2101905,MA,NE,Bequimão,bequimao
3106507,MG,SE,Berilo,berilo
3106655,MG,SE,Berizal,berizal
2502052,PB,NE,Bernardino Batista,bernardino_batista
3506300,SP,SE,Bernardino de Campos,bernardino_de_campos
2101939,MA,NE,Bernardo do Mearim,bernardo_do_mearim
1703206,TO,N,Bernardo Sayão,bernardo_sayao
3506359,SP,SE,Bertioga,bertioga
2201705,PI,NE,Bertolínia,bertolinia
3106606,MG,SE,Bertópolis,bertopolis
1300631,AM,N,Beruri,beruri
2601805,PE,NE,Betânia,betania
2201739,PI,NE,Betânia do Piauí,betania_do_piaui
3106705,MG,SE,Betim,betim
2601904,PE,NE,Bezerros,bezerros
3106804,MG,SE,Bias Fortes,bias_fortes
3106903,MG,SE,Bicas,bicas
4202305,SC,S,Biguaçu,biguacu
3506409,SP,SE,Bilac,bilac
3107000,MG,SE,Biquinhas,biquinhas
3506508,SP,SE,Birigui,birigui
3506607,SP,SE,Biritiba Mirim,biritiba_mirim
2903607,BA,NE,Biritinga,biritinga
4102901,PR,S,Bituruna,bituruna
4202404,SC,S,Blumenau,blumenau
4103008,PR,S,Boa Esperança,boa_esperanca
3201001,ES,SE,Boa Esperança,boa_esperanca
3107109,MG,SE,Boa Esperança,boa_esperanca
4103024,PR,S,Boa Esperança do Iguaçu,boa_esperanca_do_iguacu
5101837,MT,CO,Boa Esperança do Norte,boa_esperanca_do_norte
3506706,SP,SE,Boa Esperança do Sul,boa_esperanca_do_sul
2201770,PI,NE,Boa Hora,boa_hora
2903706,BA,NE,Boa Nova,boa_nova
2502102,PB,NE,Boa Ventura,boa_ventura
4103040,PR,S,Boa Ventura de São Roque,boa_ventura_de_sao_roque
2302404,CE,NE,Boa Viagem,boa_viagem
2502151,PB,NE,Boa Vista,boa_vista
1400100,RR,N,Boa Vista,boa_vista
4103057,PR,S,Boa Vista da Aparecida,boa_vista_da_aparecida
4302154,RS,S,Boa Vista das Missões,boa_vista_das_missoes
4302204,RS,S,Boa Vista do Buricá,boa_vista_do_burica
4302220,RS,S,Boa Vista do Cadeado,boa_vista_do_cadeado
2101970,MA,NE,Boa Vista do Gurupi,boa_vista_do_gurupi
4302238,RS,S,Boa Vista do Incra,boa_vista_do_incra
1300680,AM,N,Boa Vista do Ramos,boa_vista_do_ramos
4302253,RS,S,Boa Vista do Sul,boa_vista_do_sul
2903805,BA,NE,Boa Vista do Tupim,boa_vista_do_tupim
2701001,AL,NE,Boca da Mata,boca_da_mata
1300706,AM,N,Boca do Acre,boca_do_acre
2201804,PI,NE,Bocaina,bocaina
3506805,SP,SE,Bocaina,bocaina
3107208,MG,SE,Bocaina de Minas,bocaina_de_minas
4202438,SC,S,Bocaina do Sul,bocaina_do_sul
3107307,MG,SE,Bocaiúva,bocaiuva
4103107,PR,S,Bocaiúva do Sul,bocaiuva_do_sul
2401651,RN,NE,Bodó,bodo
2602001,PE,NE,Bodocó,bodoco
5002159,MS,CO,Bodoquena,bodoquena
3506904,SP,SE,Bofete,bofete
3507001,SP,SE,Boituva,boituva
2602100,PE,NE,Bom Conselho,bom_conselho
3107406,MG,SE,Bom Despacho,bom_despacho
2602209,PE,NE,Bom Jardim,bom_jardim
2102002,MA,NE,Bom Jardim,bom_jardim
3300506,RJ,SE,Bom Jardim,bom_jardim
4202503,SC,S,Bom Jardim da Serra,bom_jardim_da_serra
5203401,GO,CO,Bom Jardim de Goiás,bom_jardim_de_goias
3107505,MG,SE,Bom Jardim de Minas,bom_jardim_de_minas
2201903,PI,NE,Bom Jesus,bom_jesus
2401701,RN,NE,Bom Jesus,bom_jesus
2502201,PB,NE,Bom Jesus,bom_jesus
4202537,SC,S,Bom Jesus,bom_jesus
4302303,RS,S,Bom Jesus,bom_jesus
2903904,BA,NE,Bom Jesus da Lapa,bom_jesus_da_lapa
3107604,MG,SE,Bom Jesus da Penha,bom_jesus_da_penha
2903953,BA,NE,Bom Jesus da Serra,bom_jesus_da_serra
2102036,MA,NE,Bom Jesus das Selvas,bom_jesus_das_selvas
5203500,GO,CO,Bom Jesus de Goiás,bom_jesus_de_goias
3107703,MG,SE,Bom Jesus do Amparo,bom_jesus_do_amparo
5101852,MT,CO,Bom Jesus do Araguaia,bom_jesus_do_araguaia
3107802,MG,SE,Bom Jesus do Galho,bom_jesus_do_galho
3300605,RJ,SE,Bom Jesus do Itabapoana,bom_jesus_do_itabapoana
3201100,ES,SE,Bom Jesus do Norte,bom_jesus_do_norte
4202578,SC,S,Bom Jesus do Oeste,bom_jesus_do_oeste
4103156,PR,S,Bom Jesus do Sul,bom_jesus_do_sul
1703305,TO,N,Bom Jesus do Tocantins,bom_jesus_do_tocantins
1501576,PA,N,Bom Jesus do Tocantins,bom_jesus_do_tocantins
3507100,SP,SE,Bom Jesus dos Perdões,bom_jesus_dos_perdoes
2102077,MA,NE,Bom Lugar,bom_lugar
4302352,RS,S,Bom Princípio,bom_principio
2201919,PI,NE,Bom Princípio do Piauí,bom_principio_do_piaui
4302378,RS,S,Bom Progresso,bom_progresso
3107901,MG,SE,Bom Repouso,bom_repouso
4202602,SC,S,Bom Retiro,bom_retiro
4302402,RS,S,Bom Retiro do Sul,bom_retiro_do_sul
4103206,PR,S,Bom Sucesso,bom_sucesso
3108008,MG,SE,Bom Sucesso,bom_sucesso
2502300,PB,NE,Bom Sucesso,bom_sucesso
3507159,SP,SE,Bom Sucesso de Itararé,bom_sucesso_de_itarare
4103222,PR,S,Bom Sucesso do Sul,bom_sucesso_do_sul
4202453,SC,S,Bombinhas,bombinhas
1400159,RR,N,Bonfim,bonfim
3108107,MG,SE,Bonfim,bonfim
2201929,PI,NE,Bonfim do Piauí,bonfim_do_piaui
5203559,GO,CO,Bonfinópolis,bonfinopolis
3108206,MG,SE,Bonfinópolis de Minas,bonfinopolis_de_minas
2904001,BA,NE,Boninal,boninal
2904050,BA,NE,Bonito,bonito
2602308,PE,NE,Bonito,bonito
1501600,PA,N,Bonito,bonito
5002209,MS,CO,Bonito,bonito
3108255,MG,SE,Bonito de Minas,bonito_de_minas
2502409,PB,NE,Bonito de Santa Fé,bonito_de_santa_fe
5203575,GO,CO,Bonópolis,bonopolis
2502508,PB,NE,Boqueirão,boqueirao
4302451,RS,S,Boqueirão do Leão,boqueirao_do_leao
2201945,PI,NE,Boqueirão do Piauí,boqueirao_do_piaui
2800670,SE,NE,Boquim,boquim
2904100,BA,NE,Boquira,boquira
3507209,SP,SE,Borá,bora
3507308,SP,SE,Boracéia,boraceia
1300805,AM,N,Borba,borba
2502706,PB,NE,Borborema,borborema
3507407,SP,SE,Borborema,borborema
3108305,MG,SE,Borda da Mata,borda_da_mata
3507456,SP,SE,Borebi,borebi
4103305,PR,S,Borrazópolis,borrazopolis
4302501,RS,S,Bossoroca,bossoroca
3108404,MG,SE,Botelhos,botelhos
3507506,SP,SE,Botucatu,botucatu
3108503,MG,SE,Botumirim,botumirim
2904209,BA,NE,Botuporã,botupora
4202701,SC,S,Botuverá,botuvera
4302584,RS,S,Bozano,bozano
4202800,SC,S,Braço do Norte,braco_do_norte
4202859,SC,S,Braço do Trombudo,braco_do_trombudo
4302600,RS,S,Braga,braga
1501709,PA,N,Bragança,braganca
3507605,SP,SE,Bragança Paulista,braganca_paulista
4103354,PR,S,Braganey,braganey
2701100,AL,NE,Branquinha,branquinha
3108701,MG,SE,Brás Pires,bras_pires
1501725,PA,N,Brasil Novo,brasil_novo
5002308,MS,CO,Brasilândia,brasilandia
3108552,MG,SE,Brasilândia de Minas,brasilandia_de_minas
4103370,PR,S,Brasilândia do Sul,brasilandia_do_sul
1703602,TO,N,Brasilândia do Tocantins,brasilandia_do_tocantins
1200104,AC,N,Brasiléia,brasileia
2201960,PI,NE,Brasileira,brasileira
5300108,DF,CO,Brasília,brasilia
3108602,MG,SE,Brasília de Minas,brasilia_de_minas
5101902,MT,CO,Brasnorte,brasnorte
3507704,SP,SE,Braúna,brauna
3108800,MG,SE,Braúnas,braunas
5203609,GO,CO,Brazabrantes,brazabrantes
3108909,MG,SE,Brazópolis,brazopolis
2602407,PE,NE,Brejão,brejao
3201159,ES,SE,Brejetuba,brejetuba
2602506,PE,NE,Brejinho,brejinho
2401800,RN,NE,Brejinho,brejinho
1703701,TO,N,Brejinho de Nazaré,brejinho_de_nazare
2102101,MA,NE,Brejo,brejo
3507753,SP,SE,Brejo Alegre,brejo_alegre
2602605,PE,NE,Brejo da Madre de Deus,brejo_da_madre_de_deus
2102150,MA,NE,Brejo de Areia,brejo_de_areia
2502805,PB,NE,Brejo do Cruz,brejo_do_cruz
2201988,PI,NE,Brejo do Piauí,brejo_do_piaui
2502904,PB,NE,Brejo dos Santos,brejo_dos_santos
2800704,SE,NE,Brejo Grande,brejo_grande
1501758,PA,N,Brejo Grande do Araguaia,brejo_grande_do_araguaia
2302503,CE,NE,Brejo Santo,brejo_santo
2904308,BA,NE,Brejões,brejoes
2904407,BA,NE,Brejolândia,brejolandia
1501782,PA,N,Breu Branco,breu_branco
1501808,PA,N,Breves,breves
5203807,GO,CO,Britânia,britania
4302659,RS,S,Brochier,brochier
3507803,SP,SE,Brodowski,brodowski
3507902,SP,SE,Brotas,brotas
2904506,BA,NE,Brotas de Macaúbas,brotas_de_macaubas
3109006,MG,SE,Brumadinho,brumadinho
2904605,BA,NE,Brumado,brumado
4202875,SC,S,Brunópolis,brunopolis
4202909,SC,S,Brusque,brusque
3109105,MG,SE,Bueno Brandão,bueno_brandao
3109204,MG,SE,Buenópolis,buenopolis
2602704,PE,NE,Buenos Aires,buenos_aires
2904704,BA,NE,Buerarema,buerarema
3109253,MG,SE,Bugre,bugre
2602803,PE,NE,Buíque,buique
1200138,AC,N,Bujari,bujari
1501907,PA,N,Bujaru,bujaru
3508009,SP,SE,Buri,buri
3508108,SP,SE,Buritama,buritama
2102200,MA,NE,Buriti,buriti
5203906,GO,CO,Buriti Alegre,buriti_alegre
2102309,MA,NE,Buriti Bravo,buriti_bravo
5203939,GO,CO,Buriti de Goiás,buriti_de_goias
1703800,TO,N,Buriti do Tocantins,buriti_do_tocantins
2202000,PI,NE,Buriti dos Lopes,buriti_dos_lopes
2202026,PI,NE,Buriti dos Montes,buriti_dos_montes
2102325,MA,NE,Buriticupu,buriticupu
5203962,GO,CO,Buritinópolis,buritinopolis
2904753,BA,NE,Buritirama,buritirama
2102358,MA,NE,Buritirana,buritirana
1100452,RO,N,Buritis,buritis
3109303,MG,SE,Buritis,buritis
3508207,SP,SE,Buritizal,buritizal
3109402,MG,SE,Buritizeiro,buritizeiro
4302709,RS,S,Butiá,butia
1300839,AM,N,Caapiranga,caapiranga
2503001,PB,NE,Caaporã,caapora
5002407,MS,CO,Caarapó,caarapo
2904803,BA,NE,Caatiba,caatiba
2503100,PB,NE,Cabaceiras,cabaceiras
2904852,BA,NE,Cabaceiras do Paraguaçu,cabaceiras_do_paraguacu
3109451,MG,SE,Cabeceira Grande,cabeceira_grande
5204003,GO,CO,Cabeceiras,cabeceiras
2202059,PI,NE,Cabeceiras do Piauí,cabeceiras_do_piaui
2503209,PB,NE,Cabedelo,cabedelo
1100031,RO,N,Cabixi,cabixi
2602902,PE,NE,Cabo de Santo Agostinho,cabo_de_santo_agostinho
3300704,RJ,SE,Cabo Frio,cabo_frio
3109501,MG,SE,Cabo Verde,cabo_verde
3508306,SP,SE,Cabrália Paulista,cabralia_paulista
3508405,SP,SE,Cabreúva,cabreuva
2603009,PE,NE,Cabrobó,cabrobo
4203006,SC,S,Caçador,cacador
3508504,SP,SE,Caçapava,cacapava
4302808,RS,S,Caçapava do Sul,cacapava_do_sul
1100601,RO,N,Cacaulândia,cacaulandia
4302907,RS,S,Cacequi,cacequi
5102504,MT,CO,Cáceres,caceres
2904902,BA,NE,Cachoeira,cachoeira
5204102,GO,CO,Cachoeira Alta,cachoeira_alta
3109600,MG,SE,Cachoeira da Prata,cachoeira_da_prata
5204201,GO,CO,Cachoeira de Goiás,cachoeira_de_goias
3109709,MG,SE,Cachoeira de Minas,cachoeira_de_minas
3102704,MG,SE,Cachoeira de Pajeú,cachoeira_de_pajeu
1502004,PA,N,Cachoeira do Arari,cachoeira_do_arari
1501956,PA,N,Cachoeira do Piriá,cachoeira_do_piria
4303004,RS,S,Cachoeira do Sul,cachoeira_do_sul
2503308,PB,NE,Cachoeira dos Índios,cachoeira_dos_indios
3109808,MG,SE,Cachoeira Dourada,cachoeira_dourada
5204250,GO,CO,Cachoeira Dourada,cachoeira_dourada
2102374,MA,NE,Cachoeira Grande,cachoeira_grande
3508603,SP,SE,Cachoeira Paulista,cachoeira_paulista
3300803,RJ,SE,Cachoeiras de Macacu,cachoeiras_de_macacu
4303103,RS,S,Cachoeirinha,cachoeirinha
1703826,TO,N,Cachoeirinha,cachoeirinha
2603108,PE,NE,Cachoeirinha,cachoeirinha
3201209,ES,SE,Cachoeiro de Itapemirim,cachoeiro_de_itapemirim
2503407,PB,NE,Cacimba de Areia,cacimba_de_areia
2503506,PB,NE,Cacimba de Dentro,cacimba_de_dentro
2503555,PB,NE,Cacimbas,cacimbas
2701209,AL,NE,Cacimbinhas,cacimbinhas
4303202,RS,S,Cacique Doble,cacique_doble
1100049,RO,N,Cacoal,cacoal
3508702,SP,SE,Caconde,caconde
5204300,GO,CO,Caçu,cacu
2905008,BA,NE,Caculé,cacule
2905107,BA,NE,Caém,caem
3109907,MG,SE,Caetanópolis,caetanopolis
2905156,BA,NE,Caetanos,caetanos
3110004,MG,SE,Caeté,caete
2603207,PE,NE,Caetés,caetes
2905206,BA,NE,Caetité,caetite
2905305,BA,NE,Cafarnaum,cafarnaum
4103404,PR,S,Cafeara,cafeara
4103453,PR,S,Cafelândia,cafelandia
3508801,SP,SE,Cafelândia,cafelandia
4103479,PR,S,Cafezal do Sul,cafezal_do_sul
3508900,SP,SE,Caiabu,caiabu
3110103,MG,SE,Caiana,caiana
5204409,GO,CO,Caiapônia,caiaponia
4303301,RS,S,Caibaté,caibate
4203105,SC,S,Caibi,caibi
4303400,RS,S,Caiçara,caicara
2503605,PB,NE,Caiçara,caicara
2401859,RN,NE,Caiçara do Norte,caicara_do_norte
2401909,RN,NE,Caiçara do Rio do Vento,caicara_do_rio_do_vento
2402006,RN,NE,Caicó,caico
3509007,SP,SE,Caieiras,caieiras
2905404,BA,NE,Cairu,cairu
3509106,SP,SE,Caiuá,caiua
3509205,SP,SE,Cajamar,cajamar
2102408,MA,NE,Cajapió,cajapio
2102507,MA,NE,Cajari,cajari
3509254,SP,SE,Cajati,cajati
2503704,PB,NE,Cajazeiras,cajazeiras
2202075,PI,NE,Cajazeiras do Piauí,cajazeiras_do_piaui
2503753,PB,NE,Cajazeirinhas,cajazeirinhas
3509304,SP,SE,Cajobi,cajobi
2701308,AL,NE,Cajueiro,cajueiro
2202083,PI,NE,Cajueiro da Praia,cajueiro_da_praia
3110202,MG,SE,Cajuri,cajuri
3509403,SP,SE,Cajuru,cajuru
2603306,PE,NE,Calçado,calcado
1600204,AP,N,Calçoene,calcoene
3110301,MG,SE,Caldas,caldas
2503803,PB,NE,Caldas Brandão,caldas_brandao
5204508,GO,CO,Caldas Novas,caldas_novas
5204557,GO,CO,Caldazinha,caldazinha
2905503,BA,NE,Caldeirão Grande,caldeirao_grande
2202091,PI,NE,Caldeirão Grande do Piauí,caldeirao_grande_do_piaui
4103503,PR,S,Califórnia,california
4203154,SC,S,Calmon,calmon
2603405,PE,NE,Calumbi,calumbi
2905602,BA,NE,Camacan,camacan
2905701,BA,NE,Camaçari,camacari
3110400,MG,SE,Camacho,camacho
2503902,PB,NE,Camalaú,camalau
2905800,BA,NE,Camamu,camamu
3110509,MG,SE,Camanducaia,camanducaia
5002605,MS,CO,Camapuã,camapua
4303509,RS,S,Camaquã,camaqua
2603454,PE,NE,Camaragibe,camaragibe
4303558,RS,S,Camargo,camargo
4103602,PR,S,Cambará,cambara
4303608,RS,S,Cambará do Sul,cambara_do_sul
4103701,PR,S,Cambé,cambe
4103800,PR,S,Cambira,cambira
4203204,SC,S,Camboriú,camboriu
3300902,RJ,SE,Cambuci,cambuci
3110608,MG,SE,Cambuí,cambui
3110707,MG,SE,Cambuquira,cambuquira
1502103,PA,N,Cametá,cameta
2302602,CE,NE,Camocim,camocim
2603504,PE,NE,Camocim de São Félix,camocim_de_sao_felix
3110806,MG,SE,Campanário,campanario
3110905,MG,SE,Campanha,campanha
3111002,MG,SE,Campestre,campestre
2701357,AL,NE,Campestre,campestre
4303673,RS,S,Campestre da Serra,campestre_da_serra
5204607,GO,CO,Campestre de Goiás,campestre_de_goias
2102556,MA,NE,Campestre do Maranhão,campestre_do_maranhao
4103909,PR,S,Campina da Lagoa,campina_da_lagoa
4303707,RS,S,Campina das Missões,campina_das_missoes
3509452,SP,SE,Campina do Monte Alegre,campina_do_monte_alegre
4103958,PR,S,Campina do Simão,campina_do_simao
2504009,PB,NE,Campina Grande,campina_grande
4104006,PR,S,Campina Grande do Sul,campina_grande_do_sul
3111101,MG,SE,Campina Verde,campina_verde
5204656,GO,CO,Campinaçu,campinacu
5102603,MT,CO,Campinápolis,campinapolis
3509502,SP,SE,Campinas,campinas
2202109,PI,NE,Campinas do Piauí,campinas_do_piaui
4303806,RS,S,Campinas do Sul,campinas_do_sul
5204706,GO,CO,Campinorte,campinorte
4203303,SC,S,Campo Alegre,campo_alegre
2701407,AL,NE,Campo Alegre,campo_alegre
5204805,GO,CO,Campo Alegre de Goiás,campo_alegre_de_goias
2905909,BA,NE,Campo Alegre de Lourdes,campo_alegre_de_lourdes
2202117,PI,NE,Campo Alegre do Fidalgo,campo_alegre_do_fidalgo
3111150,MG,SE,Campo Azul,campo_azul
3111200,MG,SE,Campo Belo,campo_belo
4203402,SC,S,Campo Belo do Sul,campo_belo_do_sul
4303905,RS,S,Campo Bom,campo_bom
4104055,PR,S,Campo Bonito,campo_bonito
2801009,SE,NE,Campo do Brito,campo_do_brito
3111309,MG,SE,Campo do Meio,campo_do_meio
4104105,PR,S,Campo do Tenente,campo_do_tenente
4203501,SC,S,Campo Erê,campo_ere
3111408,MG,SE,Campo Florido,campo_florido
2906006,BA,NE,Campo Formoso,campo_formoso
2701506,AL,NE,Campo Grande,campo_grande
2401305,RN,NE,Campo Grande,campo_grande
5002704,MS,CO,Campo Grande,campo_grande
2202133,PI,NE,Campo Grande do Piauí,campo_grande_do_piaui
4104204,PR,S,Campo Largo,campo_largo
2202174,PI,NE,Campo Largo do Piauí,campo_largo_do_piaui
5204854,GO,CO,Campo Limpo de Goiás,campo_limpo_de_goias
3509601,SP,SE,Campo Limpo Paulista,campo_limpo_paulista
4104253,PR,S,Campo Magro,campo_magro
2202208,PI,NE,Campo Maior,campo_maior
4104303,PR,S,Campo Mourão,campo_mourao
4304002,RS,S,Campo Novo,campo_novo
1100700,RO,N,Campo Novo de Rondônia,campo_novo_de_rondonia
5102637,MT,CO,Campo Novo do Parecis,campo_novo_do_parecis
2402105,RN,NE,Campo Redondo,campo_redondo
5102678,MT,CO,Campo Verde,campo_verde
3111507,MG,SE,Campos Altos,campos_altos
5204904,GO,CO,Campos Belos,campos_belos
4304101,RS,S,Campos Borges,campos_borges
5102686,MT,CO,Campos de Júlio,campos_de_julio
3509700,SP,SE,Campos do Jordão,campos_do_jordao
3301009,RJ,SE,Campos dos Goytacazes,campos_dos_goytacazes
3111606,MG,SE,Campos Gerais,campos_gerais
1703842,TO,N,Campos Lindos,campos_lindos
4203600,SC,S,Campos Novos,campos_novos
3509809,SP,SE,Campos Novos Paulista,campos_novos_paulista
2302701,CE,NE,Campos Sales,campos_sales
5204953,GO,CO,Campos Verdes,campos_verdes
2603603,PE,NE,Camutanga,camutanga
3111903,MG,SE,Cana Verde,cana_verde
3111705,MG,SE,Canaã,canaa
1502152,PA,N,Canaã dos Carajás,canaa_dos_carajas
5102694,MT,CO,Canabrava do Norte,canabrava_do_norte
3509908,SP,SE,Cananéia,cananeia
2701605,AL,NE,Canapi,canapi
2906105,BA,NE,Canápolis,canapolis
3111804,MG,SE,Canápolis,canapolis
2906204,BA,NE,Canarana,canarana
5102702,MT,CO,Canarana,canarana
3509957,SP,SE,Canas,canas
2202251,PI,NE,Canavieira,canavieira
2906303,BA,NE,Canavieiras,canavieiras
2906402,BA,NE,Candeal,candeal
2906501,BA,NE,Candeias,candeias
3112000,MG,SE,Candeias,candeias
1100809,RO,N,Candeias do Jamari,candeias_do_jamari
4304200,RS,S,Candelária,candelaria
2906600,BA,NE,Candiba,candiba
4104402,PR,S,Cândido de Abreu,candido_de_abreu
4304309,RS,S,Cândido Godói,candido_godoi
2102606,MA,NE,Cândido Mendes,candido_mendes
3510005,SP,SE,Cândido Mota,candido_mota
3510104,SP,SE,Cândido Rodrigues,candido_rodrigues
2906709,BA,NE,Cândido Sales,candido_sales
4304358,RS,S,Candiota,candiota
4104428,PR,S,Candói,candoi
4304408,RS,S,Canela,canela
4203709,SC,S,Canelinha,canelinha
2402204,RN,NE,Canguaretama,canguaretama
4304507,RS,S,Canguçu,cangucu
2801108,SE,NE,Canhoba,canhoba
2603702,PE,NE,Canhotinho,canhotinho
2302800,CE,NE,Canindé,caninde
2801207,SE,NE,Canindé de São Francisco,caninde_de_sao_francisco
3510153,SP,SE,Canitar,canitar
4304606,RS,S,Canoas,canoas
4203808,SC,S,Canoinhas,canoinhas
2906808,BA,NE,Cansanção,cansancao
1400175,RR,N,Cantá,canta
3112059,MG,SE,Cantagalo,cantagalo
3301108,RJ,SE,Cantagalo,cantagalo
4104451,PR,S,Cantagalo,cantagalo
2102705,MA,NE,Cantanhede,cantanhede
2202307,PI,NE,Canto do Buriti,canto_do_buriti
2906824,BA,NE,Canudos,canudos
4304614,RS,S,Canudos do Vale,canudos_do_vale
1300904,AM,N,Canutama,canutama
1502202,PA,N,Capanema,capanema
4104501,PR,S,Capanema,capanema
4203253,SC,S,Capão Alto,capao_alto
3510203,SP,SE,Capão Bonito,capao_bonito
4304622,RS,S,Capão Bonito do Sul,capao_bonito_do_sul
4304630,RS,S,Capão da Canoa,capao_da_canoa
4304655,RS,S,Capão do Cipó,capao_do_cipo
4304663,RS,S,Capão do Leão,capao_do_leao
3112109,MG,SE,Caparaó,caparao
2801306,SE,NE,Capela,capela
2701704,AL,NE,Capela,capela
4304689,RS,S,Capela de Santana,capela_de_santana
3510302,SP,SE,Capela do Alto,capela_do_alto
2906857,BA,NE,Capela do Alto Alegre,capela_do_alto_alegre
3112208,MG,SE,Capela Nova,capela_nova
3112307,MG,SE,Capelinha,capelinha
3112406,MG,SE,Capetinga,capetinga
2504033,PB,NE,Capim,capim
3112505,MG,SE,Capim Branco,capim_branco
2906873,BA,NE,Capim Grosso,capim_grosso
3112604,MG,SE,Capinópolis,capinopolis
4203907,SC,S,Capinzal,capinzal
2102754,MA,NE,Capinzal do Norte,capinzal_do_norte
2302909,CE,NE,Capistrano,capistrano
4304697,RS,S,Capitão,capitao
3112653,MG,SE,Capitão Andrade,capitao_andrade
2202406,PI,NE,Capitão de Campos,capitao_de_campos
3112703,MG,SE,Capitão Enéas,capitao_eneas
2202455,PI,NE,Capitão Gervásio Oliveira,capitao_gervasio_oliveira
4104600,PR,S,Capitão Leônidas Marques,capitao_leonidas_marques
1502301,PA,N,Capitão Poço,capitao_poco
3112802,MG,SE,Capitólio,capitolio
3510401,SP,SE,Capivari,capivari
4203956,SC,S,Capivari de Baixo,capivari_de_baixo
4304671,RS,S,Capivari do Sul,capivari_do_sul
1200179,AC,N,Capixaba,capixaba
2603801,PE,NE,Capoeiras,capoeiras
3112901,MG,SE,Caputira,caputira
4304713,RS,S,Caraá,caraa
1400209,RR,N,Caracaraí,caracarai
2202505,PI,NE,Caracol,caracol
5002803,MS,CO,Caracol,caracol
3510500,SP,SE,Caraguatatuba,caraguatatuba
3113008,MG,SE,Caraí,carai
2906899,BA,NE,Caraíbas,caraibas
4104659,PR,S,Carambeí,carambei
3113107,MG,SE,Caranaíba,caranaiba
3113206,MG,SE,Carandaí,carandai
3113305,MG,SE,Carangola,carangola
3300936,RJ,SE,Carapebus,carapebus
3510609,SP,SE,Carapicuíba,carapicuiba
3113404,MG,SE,Caratinga,caratinga
1301001,AM,N,Carauari,carauari
2504074,PB,NE,Caraúbas,caraubas
2402303,RN,NE,Caraúbas,caraubas
2202539,PI,NE,Caraúbas do Piauí,caraubas_do_piaui
2906907,BA,NE,Caravelas,caravelas
4304705,RS,S,Carazinho,carazinho
3113503,MG,SE,Carbonita,carbonita
2907004,BA,NE,Cardeal da Silva,cardeal_da_silva
3510708,SP,SE,Cardoso,cardoso
3301157,RJ,SE,Cardoso Moreira,cardoso_moreira
3113602,MG,SE,Careaçu,careacu
1301100,AM,N,Careiro,careiro
1301159,AM,N,Careiro da Várzea,careiro_da_varzea
3201308,ES,SE,Cariacica,cariacica
2303006,CE,NE,Caridade,caridade
2202554,PI,NE,Caridade do Piauí,caridade_do_piaui
2907103,BA,NE,Carinhanha,carinhanha
2801405,SE,NE,Carira,carira
2303105,CE,NE,Cariré,carire
1703867,TO,N,Cariri do Tocantins,cariri_do_tocantins
2303204,CE,NE,Caririaçu,caririacu
2303303,CE,NE,Cariús,carius
5102793,MT,CO,Carlinda,carlinda
4104709,PR,S,Carlópolis,carlopolis
4304804,RS,S,Carlos Barbosa,carlos_barbosa
3113701,MG,SE,Carlos Chagas,carlos_chagas
4304853,RS,S,Carlos Gomes,carlos_gomes
3113800,MG,SE,Carmésia,carmesia
3301207,RJ,SE,Carmo,carmo
3113909,MG,SE,Carmo da Cachoeira,carmo_da_cachoeira
3114006,MG,SE,Carmo da Mata,carmo_da_mata
3114105,MG,SE,Carmo de Minas,carmo_de_minas
3114204,MG,SE,Carmo do Cajuru,carmo_do_cajuru
3114303,MG,SE,Carmo do Paranaíba,carmo_do_paranaiba
3114402,MG,SE,Carmo do Rio Claro,carmo_do_rio_claro
5205000,GO,CO,Carmo do Rio Verde,carmo_do_rio_verde
1703883,TO,N,Carmolândia,carmolandia
2801504,SE,NE,Carmópolis,carmopolis
3114501,MG,SE,Carmópolis de Minas,carmopolis_de_minas
2603900,PE,NE,Carnaíba,carnaiba
2402402,RN,NE,Carnaúba dos Dantas,carnauba_dos_dantas
2402501,RN,NE,Carnaubais,carnaubais
2303402,CE,NE,Carnaubal,carnaubal
2603926,PE,NE,Carnaubeira da Penha,carnaubeira_da_penha
3114550,MG,SE,Carneirinho,carneirinho
2701803,AL,NE,Carneiros,carneiros
1400233,RR,N,Caroebe,caroebe
2102804,MA,NE,Carolina,carolina
2604007,PE,NE,Carpina,carpina
3114600,MG,SE,Carrancas,carrancas
2504108,PB,NE,Carrapateira,carrapateira
