ano_coleta,fonte_url_pagina,BLOCO,GRUPO,ESTRATÉGIA,UF,MUNICIPIO,CO_MUNICIPIO_IBGE,QT_POPULACAO,NU_ANO_REFERENCIA_IBGE,CNPJ,ENTIDADE,BANCO,AGENCIA,CONTA,TP_REPASSE,TP_REPASSE_ESTADO,ST_FAF,ST_HU,DT_ULTIMA_LIBERACAO,VL_BRUTO,VL_LIQUIDO,VL_SALDO_CONTA,DT_SALDO_CONTA
2025,https://portalfns.saude.gov.br/wp-content/uploads/2026/01/REPASSE-FAF-COM-POPULACAO-2025.xlsx,Manutenção Das Ações E Serviços Públicos De Saúde,ATENÇÃO DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,,SP,SOROCABA,355220,762172,2025,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000638676,MUNICIPAL,N,S,N,45873,100000,100000,103582.92,45991
2025,https://portalfns.saude.gov.br/wp-content/uploads/2026/01/REPASSE-FAF-COM-POPULACAO-2025.xlsx,Estruturação Da Rede De Serviços Públicos De Saúde,ATENÇÃO PRIMÁRIA,,SP,SOROCABA,355220,762172,2025,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470104,MUNICIPAL,N,S,N,45846,10582690,10582690,11401073.300000001,45991
2025,https://portalfns.saude.gov.br/wp-content/uploads/2026/01/REPASSE-FAF-COM-POPULACAO-2025.xlsx,Manutenção Das Ações E Serviços Públicos De Saúde,ATENÇÃO DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,,SP,SOROCABA,355220,762172,2025,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,45838,172.4,172.4,19196376.07,45991
2025,https://portalfns.saude.gov.br/wp-content/uploads/2026/01/REPASSE-FAF-COM-POPULACAO-2025.xlsx,Manutenção Das Ações E Serviços Públicos De Saúde,ATENÇÃO DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,,SP,SOROCABA,355220,762172,2025,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,45741,5314.57,5314.57,19196376.07,45991
2025,https://portalfns.saude.gov.br/wp-content/uploads/2026/01/REPASSE-FAF-COM-POPULACAO-2025.xlsx,Manutenção Das Ações E Serviços Públicos De Saúde,ATENÇÃO DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,,SP,SOROCABA,355220,762172,2025,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000620726,MUNICIPAL,N,S,N,45707,2000000,2000000,1844927.87,45991
2025,https://portalfns.saude.gov.br/wp-content/uploads/2026/01/REPASSE-FAF-COM-POPULACAO-2025.xlsx,Manutenção Das Ações E Serviços Públicos De Saúde,ATENÇÃO DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,,SP,SOROCABA,355220,762172,2025,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000620734,MUNICIPAL,N,S,N,45707,1000000,1000000,69725.8,45991
2025,https://portalfns.saude.gov.br/wp-content/uploads/2026/01/REPASSE-FAF-COM-POPULACAO-2025.xlsx,Manutenção Das Ações E Serviços Públicos De Saúde,ATENÇÃO DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,,SP,SOROCABA,355220,762172,2025,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000620742,MUNICIPAL,N,S,N,45707,100000,100000,108443.11,45991
2025,https://portalfns.saude.gov.br/wp-content/uploads/2026/01/REPASSE-FAF-COM-POPULACAO-2025.xlsx,Manutenção Das Ações E Serviços Públicos De Saúde,ATENÇÃO DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,,SP,SOROCABA,355220,762172,2025,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,45694,160772.5,160772.5,19196376.07,45991
2025,https://portalfns.saude.gov.br/wp-content/uploads/2026/01/REPASSE-FAF-COM-POPULACAO-2025.xlsx,Manutenção Das Ações E Serviços Públicos De Saúde,ATENÇÃO PRIMÁRIA,,SP,SOROCABA,355220,762172,2025,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,45680,459.19,459.19,19196376.07,45991
2025,https://portalfns.saude.gov.br/wp-content/uploads/2026/01/REPASSE-FAF-COM-POPULACAO-2025.xlsx,Manutenção Das Ações E Serviços Públicos De Saúde,ATENÇÃO DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,,SP,SOROCABA,355220,762172,2025,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,45678,851712.9,851712.9,19196376.07,45991
2026,https://portalfns.saude.gov.br/idg_download/repasse-faf-com-populacao-2026-acumulado-ate-marco/,Manutenção das Ações e Serviços Públicos de Saúde,"APOIO AOS ESTADOS, DISTRITO FEDERAL E MUNICÍPIOS PARA A VIGILÂNCIA EM SAÚDE",,SP,SOROCABA,355220,762172,2025,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,02/04/2026,752680.4,752680.4,1566.18,27/02/2026
2026,https://portalfns.saude.gov.br/idg_download/repasse-faf-com-populacao-2026-acumulado-ate-marco/,Manutenção das Ações e Serviços Públicos de Saúde,"ASSISTÊNCIA FINANCEIRA COMPLEMENTAR AOS ESTADOS, AO DISTRITO FEDERAL E AOS MUNICÍPIOS PARA O PAGAMENTO DO PISO SALARIAL DOS PROFISSIONAIS DA ENFERMAGEM",,SP,SOROCABA,355220,762172,2025,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000576204,MUNICIPAL,N,S,N,02/04/2026,520273.98,520273.98,640734.26,27/02/2026
2026,https://portalfns.saude.gov.br/idg_download/repasse-faf-com-populacao-2026-acumulado-ate-marco/,Manutenção das Ações e Serviços Públicos de Saúde,ATENÇÃO À SAÚDE DA POPULAÇÃO PARA PROCEDIMENTOS NO MAC,,SP,SOROCABA,355220,762172,2025,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,06/04/2026,48105763.960000001,47347302.520000003,1566.18,27/02/2026
2026,https://portalfns.saude.gov.br/idg_download/repasse-faf-com-populacao-2026-acumulado-ate-marco/,Manutenção das Ações e Serviços Públicos de Saúde,ATENÇÃO À SAÚDE DA POPULAÇÃO PARA PROCEDIMENTOS NO MAC,,SP,SOROCABA,355220,762172,2025,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,23/03/2026,847988.49,847988.49,1566.18,27/02/2026
2026,https://portalfns.saude.gov.br/idg_download/repasse-faf-com-populacao-2026-acumulado-ate-marco/,Manutenção das Ações e Serviços Públicos de Saúde,ATENÇÃO À SAÚDE DA POPULAÇÃO PARA PROCEDIMENTOS NO MAC,,SP,SOROCABA,355220,762172,2025,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,23/03/2026,2600,2600,1566.18,27/02/2026
2026,https://portalfns.saude.gov.br/idg_download/repasse-faf-com-populacao-2026-acumulado-ate-marco/,Manutenção das Ações e Serviços Públicos de Saúde,ATENÇÃO À SAÚDE DA POPULAÇÃO PARA PROCEDIMENTOS NO MAC,,SP,SOROCABA,355220,762172,2025,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,23/03/2026,554699.71,554699.71,1566.18,27/02/2026
2026,https://portalfns.saude.gov.br/idg_download/repasse-faf-com-populacao-2026-acumulado-ate-marco/,Manutenção das Ações e Serviços Públicos de Saúde,ATENÇÃO À SAÚDE DA POPULAÇÃO PARA PROCEDIMENTOS NO MAC,,SP,SOROCABA,355220,762172,2025,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,01/04/2026,746349.6,746349.6,1566.18,27/02/2026
2026,https://portalfns.saude.gov.br/idg_download/repasse-faf-com-populacao-2026-acumulado-ate-marco/,Manutenção das Ações e Serviços Públicos de Saúde,ATENÇÃO À SAÚDE DA POPULAÇÃO PARA PROCEDIMENTOS NO MAC,,SP,SOROCABA,355220,762172,2025,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,23/03/2026,1975404.26,1975404.26,1566.18,27/02/2026
2026,https://portalfns.saude.gov.br/idg_download/repasse-faf-com-populacao-2026-acumulado-ate-marco/,Manutenção das Ações e Serviços Públicos de Saúde,ATENÇÃO À SAÚDE DA POPULAÇÃO PARA PROCEDIMENTOS NO MAC,,SP,SOROCABA,355220,762172,2025,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,06/04/2026,1207570,1207570,1566.18,27/02/2026
2026,https://portalfns.saude.gov.br/idg_download/repasse-faf-com-populacao-2026-acumulado-ate-marco/,Manutenção das Ações e Serviços Públicos de Saúde,"INCENTIVO FINANCEIRO AOS ESTADOS, DISTRITO FEDERAL E MUNICÍPIOS PARA A VIGILÂNCIA EM SAÚDE",,SP,SOROCABA,355220,762172,2025,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,26/03/2026,215978.58,215978.58,1566.18,27/02/2026
2026,https://portalfns.saude.gov.br/idg_download/repasse-faf-com-populacao-2026-acumulado-ate-marco/,Manutenção das Ações e Serviços Públicos de Saúde,"INCENTIVO FINANCEIRO AOS ESTADOS, DISTRITO FEDERAL E MUNICÍPIOS PARA EXECUÇÃO DE AÇÕES DE VIGILÂNCIA SANITÁRIA",,SP,SOROCABA,355220,762172,2025,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,02/04/2026,152436,152436,1566.18,27/02/2026
2026,https://portalfns.saude.gov.br/idg_download/repasse-faf-com-populacao-2026-acumulado-ate-marco/,Manutenção das Ações e Serviços Públicos de Saúde,PISO DA ATENÇÃO PRIMÁRIA EM SAÚDE,,SP,SOROCABA,355220,762172,2025,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,12/03/2026,182908.38,182908.38,1566.18,27/02/2026
2026,https://portalfns.saude.gov.br/idg_download/repasse-faf-com-populacao-2026-acumulado-ate-marco/,Manutenção das Ações e Serviços Públicos de Saúde,PISO DA ATENÇÃO PRIMÁRIA EM SAÚDE,,SP,SOROCABA,355220,762172,2025,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,02/04/2026,1133730.8400000001,1133730.8400000001,1566.18,27/02/2026
2026,https://portalfns.saude.gov.br/idg_download/repasse-faf-com-populacao-2026-acumulado-ate-marco/,Manutenção das Ações e Serviços Públicos de Saúde,PISO DA ATENÇÃO PRIMÁRIA EM SAÚDE,,SP,SOROCABA,355220,762172,2025,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,12/03/2026,105000,105000,1566.18,27/02/2026
2026,https://portalfns.saude.gov.br/idg_download/repasse-faf-com-populacao-2026-acumulado-ate-marco/,Manutenção das Ações e Serviços Públicos de Saúde,PISO DA ATENÇÃO PRIMÁRIA EM SAÚDE,,SP,SOROCABA,355220,762172,2025,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,12/03/2026,4800294.6399999997,4800294.6399999997,1566.18,27/02/2026
2026,https://portalfns.saude.gov.br/idg_download/repasse-faf-com-populacao-2026-acumulado-ate-marco/,Manutenção das Ações e Serviços Públicos de Saúde,PISO DA ATENÇÃO PRIMÁRIA EM SAÚDE,,SP,SOROCABA,355220,762172,2025,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,12/03/2026,275625,275625,1566.18,27/02/2026
2026,https://portalfns.saude.gov.br/idg_download/repasse-faf-com-populacao-2026-acumulado-ate-marco/,Manutenção das Ações e Serviços Públicos de Saúde,PROMOÇÃO DA ASSISTÊNCIA FARMACÊUTICA E INSUMOS ESTRATÉGICOS NA ATENÇÃO PRIMÁRIA EM SAÚDE,,SP,SOROCABA,355220,762172,2025,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,18/03/2026,1571727.6,1571727.6,1566.18,27/02/2026
2026,https://portalfns.saude.gov.br/idg_download/repasse-faf-com-populacao-2026-acumulado-ate-marco/,Manutenção das Ações e Serviços Públicos de Saúde,TRANSFERÊNCIA AOS ENTES FEDERATIVOS PARA O PAGAMENTO DOS VENCIMENTOS DOS AGENTES COMUNITÁRIOS DE SAÚDE,,SP,SOROCABA,355220,762172,2025,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,12/03/2026,1264380,1264380,1566.18,27/02/2026
2026,https://portalfns.saude.gov.br/idg_download/repasse-faf-com-populacao-2026-acumulado-ate-marco/,Manutenção das Ações e Serviços Públicos de Saúde,TRANSFERÊNCIA AOS ENTES FEDERATIVOS PARA O PAGAMENTO DOS VENCIMENTOS DOS AGENTES DE COMBATE ÀS ENDEMIAS,,SP,SOROCABA,355220,762172,2025,12493507000103,FUNDO MUNICIPAL DE SAUDE DE SOROCABA,001,029238,000000470090,MUNICIPAL,N,S,N,02/04/2026,1692324,1692324,1566.18,27/02/2026
