dataset,ano,orgao_cnpj,orgao_nome,unidade_nome,controle_pncp,numero,objeto,valor,situacao,data_publicacao,data_assinatura,vigencia_inicio,vigencia_fim
contratos,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000041/2025,,IMPLANTAÇÃO DA NOVA SEDE DO SMART SAMPA NO PALÁCIO DOS CORREIOS,55500000.0,Divulgada no PNCP,2026-03-02,2025-09-24,2025-09-26,2026-09-25
contratos,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000042/2025,,"CONTRATAÇÃO DA EMPRESA VERY BORING INVESTMENTS, OBJETIVANDO A CONTRATAÇÃO DE SERVIÇOS NECESSÁRIOS À REALIZAÇÃO DO E-PRIX CIDADE DE SÃO PAULO - FÓRMULA E, COM VIABILIZAÇÃO DE INFRAESTRUTURA CONSTITUÍDA POR EQUIPAMENTOS, PRODUTOS, PESSOAL TÉCNICO, OPERACIONAL E APOIO LOGÍSTICO.",22000000.0,Divulgada no PNCP,2026-03-02,2025-11-07,2025-11-07,2026-11-06
contratos,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000043/2025,,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DOS SERVIÇOS DE LIMPEZA, ASSEIO E CONSERVAÇÃO PREDIAL, DE NATUREZA CONTÍNUA, COM DISPONIBILIZAÇÃO DE MÃO DE OBRA, SANEANTES DOMISSANITÁRIOS, MATERIAIS DE HIGIENE E EQUIPAMENTOS; E MANUTENÇÃO PREDIAL COM INSUMOS E TODOS OS MATERIAIS NECESSÁRIOS PARA E",6240000.0,Divulgada no PNCP,2026-03-02,2025-11-20,2025-11-20,2026-11-19
contratos,2025,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000044/2025,,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE JARDINAGEM, MANUTENÇÃO E CONSERVAÇÃO DAS ÁREAS VERDES, COLETA E REMOÇÃO DE LIXO ERESÍDUOS, COM FORNECIMENTO DE MÃO DE OBRA COMUM E ESPECIALIZADA, EQUIPAMENTOS, FERRAMENTAS, UTENSÍLIOS E VEÍCULOS DE APOIO, A FIM DE ATENDER AS ESPECIFICAÇÕES E PLANOS",1331100.0,Divulgada no PNCP,2026-03-02,2025-11-28,2026-01-05,2027-01-04
compras,2026,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000001/2026,,"Contratação de até 72 projetos de oficina entre 2025 e 2026 (metade em cada ano) com oferecimento de até 40 horas cada, divididas em módulos de 2h30min ou 2h, que abordem governo aberto em temáticas de abertura de dados, Objetivos de Desenvolvimento Sustentável, planejamento urbano, Sistemas Únicos ",,Divulgada no PNCP,2025-05-30,,,
compras,2026,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000002/2026,,Contratação de serviços para hospedagem e manutenção evolutiva do Sistema de Monitoramento e Acompanhamento Estratégico – SMAE,,Divulgada no PNCP,2025-10-17,,,
compras,2026,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000003/2026,,Contratação de pessoa jurídica para prestação de serviços de melhoria contínua do módulo de Transferências Voluntárias do Sistema de Monitoramento e Acompanhamento Estratégico - SMAE.,,Divulgada no PNCP,2025-10-17,,,
compras,2026,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000004/2026,,Prestação de serviços de melhoria contínua do módulo de Transferências Voluntárias do Sistema de Monitoramento e Acompanhamento Estratégico — SMAE,,Divulgada no PNCP,2025-10-17,,,
compras,2026,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000005/2026,,"Contratação de empresa, instituto ou entidade especializada na prestação de serviços de pesquisa de satisfação e qualidade percebida, no âmbito da Administração Pública Municipal, compreendendo todas as etapas de planejamento e execução, o que inclui a elaboração do plano de pesquisa, coleta e análi",,Divulgada no PNCP,2025-12-23,,,
compras,2026,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000006/2026,,teste de credenciamento,,Divulgada no PNCP,2026-01-08,,,
compras,2026,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000007/2026,,"Aquisição de materiais de construção, abrangendo itens das linhas hidráulica, elétrica, ferragens, pintura, alvenaria, acabamentos e correlatos, conforme as especificações, quantidades e condições estabelecidas neste Termo de Referência considerando AUSÊNCIA de código específico para cada item no ww",,Divulgada no PNCP,2026-01-22,,,
compras,2026,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000008/2026,,"Tipo: Granito natural;
• Cor: Preto São Gabriel;
• Acabamento superficial: polido;
• Espessura mínima: conforme padrão técnico do mercado (mínimo de 2 cm),
admitindo-se reforço estrutural quando necessário;
• As bancadas deverão conter frontão em granito com altura de 10 cm, executado no
mesmo mater",,Divulgada no PNCP,2026-02-05,,,
compras,2026,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000009/2026,,"Certificado digital do tipo A1 - e-CNPJ - validade de 01 ano - armazenado diretamente no computador do titular responsável - emitido no CNPJ: 46.395.000/0001-39.

Meios de Validação: Presencialmente na sede da Prefeitura do Município de São Paulo ou via vídeo conferência ou qualquer outro meio eletr",,Divulgada no PNCP,2026-02-06,,,
compras,2026,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000010/2026,,"Aquisição de equipamentos permanentes e materiais de consumo para a infraestrutura do sistema de monitoramento do Edifício Matarazzo, Considerando AUSÊNCIA de código específico para cada item no www.gov.br/compras, solicitamos que para a formação da proposta de preços e o registro no sistema, o lici",,Divulgada no PNCP,2026-02-13,,,
compras,2026,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000011/2026,,"Peso de papel em aço inoxdavel 30 mm com gravação Brasão PMSP - Medida: Diâmentro 5,0 cm altura x 2,5 cm espessura, ter base antiderrapante (borracha ou similar), pois será utilizado em local inclinado, apresentar peso de 250 à 350g.

	
Peso de papel em aço inoxdavel 30 mm com gravação Brasão PMSP -",,Divulgada no PNCP,2026-02-13,,,
compras,2026,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000012/2026,,"02 (duas) máquinas lava e seca com capacidade de 14 kg, 01 (uma) máquina de lavar com
capacidade de 12 kg e 01 (um) tanquinho de lavar roupa com capacidade de 15 kg, destinadas ao
atendimento das necessidades da lavanderia do Edifício Matarazzo, para atender o alojamento da Polícia
Militar.",,Divulgada no PNCP,2026-02-19,,,
compras,2026,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000013/2026,,UDM-Pro-Max - Dispositivos UniFi Gerenciados: acima de 200; Usuários Simultâneos Conectados: acima de 2.000; Contagem Máxima de Portas WAN: 8; Portas WAN Padrão: 1x 10G SFP+ e 1x 2.5 GbE RJ45; Formato do Equipamento: Montagem em rack (1U); Throughput IDS/IPS: 5 Gbps;,,Divulgada no PNCP,2026-02-19,,,
compras,2026,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000014/2026,,"Coifa Industrial de Parede com Exaustor 
Forno Convector Digital Com Vapor 
Esteiras 
Geladeira Comercial 4 portas Inox 720L 
Refrigerador Expositor Vertical 231L 
Cuba Inox Industrial Polida",,Divulgada no PNCP,2026-02-19,,,
compras,2026,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000015/2026,,"Mesa Retangular
Dobrável
180x74x74 cm –
Branca

Mesa em Aço
Dobrável 120x75
cm – Branca

Mesa Inox 150x60
cm – Bancada de
Manipulação
(Cozinha Industrial)

Gabinete de
Cozinha 100% MDF
– Branco
(Refeitório 3º
andar)

Mesa de Buffet
Retangular
4300x800x750 mm

Lixeira de Inox
quadrada com aro
– 50l",,Divulgada no PNCP,2026-02-19,,,
compras,2026,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000016/2026,,"Aquisição de itens de reprografia destinados ao atendimento das demandas da Secretaria do
Governo Municipal -SGM.",,Divulgada no PNCP,2026-02-19,,,
compras,2026,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000017/2026,,"Aquisição de alimentos perecíveis para atendimento aos almoços
servidos diariamente ao Sr. Prefeito",,Divulgada no PNCP,2026-02-20,,,
compras,2026,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000018/2026,,"contratação de empresa para o desenvolvimento de plataforma de comunicação intersetorial para registro de casos e alertas, visando à digitalização dos protocolos integrados de atenção às crianças estabelecidos pela Política Municipal pela Primeira Infância e seus planos",,Divulgada no PNCP,2026-02-25,,,
compras,2026,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000019/2026,,"Contratação Direta de empresa, objetivando a prestação de serviços necessários à
realização da FIA WEC 6 Horas de São Paulo com viabilização de infraestrutura constituída por equipamentos,
produtos, pessoal técnico, operacional, apoio logístico.",,Divulgada no PNCP,2026-02-25,,,
compras,2026,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000020/2026,,"Contratação de empresa para prestação de serviço técnico especializado de Tecnologia da Informação e Comunicação e de consultoria, abrangendo manutenção, sustentação e desenvolvimento dos sistemas de informação corporativos, redes e conectividade, telecomunicações, gerenciamento de contratações de t",,Divulgada no PNCP,2026-02-25,,,
compras,2026,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000021/2026,,"Contratação de uma assinatura de banco de dados de legislação, jurisprudência,
acórdãos do Tribunal de Contas e artigos doutrinários ao tema compras públicas, licitações, contratos e
assuntos correlatos - Plataforma Zênite Fácil, com 03 (três) acessos simultâneos.",,Divulgada no PNCP,2026-02-26,,,
compras,2026,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000022/2026,,"contratação de 01 (uma) licença de acesso ao sistema de pesquisa e comparação de preços praticados pela Administração Pública, denominada BANCO DE PREÇOS",,Divulgada no PNCP,2026-02-26,,,
compras,2026,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000023/2026,,implantação da nova sede do Smart Sampa no Palácio dos Correios,,Divulgada no PNCP,2026-03-02,,,
compras,2026,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000024/2026,,"ontratação da empresa Very Boring Investments,
objetivando a contratação de serviços necessários à realização do E-Prix Cidade de
São Paulo - Fórmula E, com viabilização de infraestrutura constituída por
equipamentos, produtos, pessoal técnico, operacional e apoio logístico.",,Divulgada no PNCP,2026-03-02,,,
compras,2026,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000025/2026,,"aquisição de materiais para atendimento da Assessoria Militar da PMSP, Gabinete Sr. Prefeito",,Divulgada no PNCP,2026-03-02,,,
compras,2026,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000026/2026,,PATROCÍNIO DO CARNAVAL DE RUA DO MUNICÍPIO DE SÃO PAULO.,,Divulgada no PNCP,2026-03-02,,,
compras,2026,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000027/2026,,"Fornecimento e instalação de divisória do tipo TS, incluindo portas, painéis, ferragens e todos os acessórios necessários para o sanitário do 1º e 2º pavimento. Considerando AUSÊNCIA de código específico para cada item no www.gov.br/compras, solicitamos que para a formação da proposta de preços e o ",,Divulgada no PNCP,2026-03-03,,,
compras,2026,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000028/2026,,"Contratação de empresa especializada na prestação de serviços de controle de acesso do Edifício Conde Matarazzo, abrangendo a cobertura efetiva das portarias, a disponibilização de equipamentos de informática, a emissão de crachás e películas de identificação, bem como a manutenção preventiva e corr",,Divulgada no PNCP,2026-03-04,,,
compras,2026,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000029/2026,,"Contratação de empresa especializada para fornecimento, em regime de locação, instalação, operação, manutenção e suporte técnico de sistema integrado de controle de acesso, incluindo 14 (quatorze) passagens de catracas eletrônicas, licenciamento de software de gerenciamento, disponibilização de 1 (u",,Divulgada no PNCP,2026-03-05,,,
compras,2026,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000030/2026,,"Aquisição de roupeiros de aço e bancos para vestiário, destinados ao alojamento da Guarda Civil Metropolitana e aos vestiários do pavimento térreo do Edifício Matarazzo ,Considerando AUSÊNCIA de código específico para cada item no www.gov.br/compras, solicitamos que para a formação da proposta de pr",,Divulgada no PNCP,2026-03-05,,,
compras,2026,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000031/2026,,"Fornecimento de itens tais como: Televisor Smart TV 55 polegadas, televisor Smart TV 32 polegadas,
cofre pequeno, abrigo para DEA, motosserra elétrica, guilhotina de papel, suporte de tv de 55 polegadas,
e suporte de tv de 32 polegadas com rodízios para atender o setor da Assessoria Militar da PMSP,",,Divulgada no PNCP,2026-03-05,,,
compras,2026,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000032/2026,,"Carregador de tomada c/1 saída USB + cabo USB-C - CX 1 UN

Especificações

Cabo USB A para USB tipo C

Cor: Branco ou preto

Transferência e sincronização de dados

Voltagem de entrada 100-240 V - bivolt

Recarga ultra-rápida 60W

Comprimento do cabo: 1 metro

Material: PVC

Compatibilidade: Noteboo",,Divulgada no PNCP,2026-03-09,,,
compras,2026,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000033/2026,,"Persianas de Alumínio 25 mm
As persianas deverão atender, àsseguintes especificações:
 Tipo: Persiana horizontal;
 Material: Alumínio;
 Largura das lâminas: 25 mm;
 Cor: Cinza;
 Acabamento: Pintura lisa;
 Sistema de acionamento: Standard (corda para recolhimento e bastão para
regulagem das lâm",,Divulgada no PNCP,2026-03-16,,,
compras,2026,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000034/2026,,"Contratação de empresa especializada na execução de serviços contínuos de conservação,
manutenção e assistência técnica preventiva e corretiva em 05 (cinco) portões de entrada, instalados
no Edifício Matarazzo – Sede da Prefeitura do Município de São Paulo, no Viaduto do chá, 15,
Centro Histórico, S",,Divulgada no PNCP,2026-03-23,,,
compras,2026,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000035/2026,,Aquisição de material de escritório.,,Divulgada no PNCP,2026-03-23,,,
compras,2026,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000036/2026,,"Software Web/mobile para
gestão de inventário e localização
patrimonial, com suporte técnico,
manutenção continuada e
licenciamento
perpétuo/permanente. com
suporte técnico e manutenção
continuada por 12 meses",,Divulgada no PNCP,2026-03-30,,,
compras,2026,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000037/2026,,"Fornecimento e montagem de mobiliário, confecção de mesa de reunião com tampo retangular de
madeira revestida em laminado melamínico com 25 mm de espessura, cor Carvalho Hanover, rebatível e
componível. Medidas L 150cm x P 75cm X A 74cm.",,Divulgada no PNCP,2026-03-30,,,
compras,2026,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000038/2026,,"Vaso de Vidro Cilíndrico - Tamanho G - Medidas aproximadas:
43cm altura / 12 cm diâmetro da boca
20 unidades
Vaso de Vidro Cilíndrico - Tamanho M - Medidas
aproximadas: 36cm altura / 12 cm diâmetro da boca
20 unidades
Vaso de Vidro Cilíndrico - Tamanho G - Medidas aproximadas:
43cm altura / 12 cm di",,Divulgada no PNCP,2026-04-01,,,
compras,2026,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000039/2026,,"100
(cem) medalhas honoríficas “Cantídio Nogueira Sampaio”, acompanhadas de seus adereços
regulamentares (miniatura, barreta, roseta e diploma), acondicionadas individualmente em
estojo de veludo na cor azul marinho, próprio para apresentação institucional, bem como
100 (cem) moedas institucionais d",,Divulgada no PNCP,2026-04-01,,,
compras,2026,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000040/2026,,Aquisição de Material de Escritório diversos.,,Divulgada no PNCP,2026-04-09,,,
compras,2026,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000041/2026,,"Poltronas giratória, monobloco de
assento, encosto e braços, de encosto
alto para áreas executivas, operacional
do tipo D e Poltronas giratória, monobloco de
assento, encosto e braços, de encosto
alto para áreas executivas, operacional
do tipo D.",,Divulgada no PNCP,2026-04-13,,,
compras,2026,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000042/2026,,"MODELO: PL200 A
Área interna da cabine: 1,26 m²
MARCA: Montele
Plataforma Elevatória (equipamento para vencer desníveis de até 4 metros).
CAPACIDADE: 275 ou 340 kg
PORTÃO: 2 METROS
VELOCIDADE: até 6 m/min
MOTOR: Motor Elétrico de Gaiola F56H 2CV Dois Polos Trifásico 220/380 v WEG-1506533
NORMAS ABNT",,Divulgada no PNCP,2026-04-13,,,
compras,2026,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000043/2026,,"Espelho Bisotê
- Altura : 2,00m 
- Largura: 3,00m                                                                                                                                                                      

- Espessura 4,00mm no mínimo
- Moldura: Sem moldura                                ",,Divulgada no PNCP,2026-04-29,,,
compras,2026,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000044/2026,,"Workstation com serviço de assistência técnica integral
de 48 meses",,Divulgada no PNCP,2026-05-06,,,
compras,2026,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000045/2026,,Aquisição de ventilador de parede e armário de lavanderia sede da Prefeitura de São Paulo.,,Divulgada no PNCP,2026-05-06,,,
compras,2026,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000046/2026,,"PRISMA DE MESA EM acrilico, tipo ""V""

Medidas: 10,0cm x 21,0cm x 7,5cm interno da base / 8,5cm externo da base (altura x largura x profundidade) - Espessura aba interna : 2mm - Comprimento da aba interna: 4cm (CERIMONIAL/CASA CIVIL)   PRECISA ENVIO AMOSTRA
PASTA SUSPENSA EM POLIPROPILENO, com medida",,Divulgada no PNCP,2026-05-11,,,
compras,2026,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000047/2026,,"• PAVIMENTO TÉRREO – CORRIMÃO: 1 Unidade
• 3º PAVIMENTO – CORRIMÃO: 5 Unidades",,Divulgada no PNCP,2026-05-14,,,
compras,2026,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000048/2026,,"Aquisição de ar condicionado portátil, ar condicionado split, ar condicionado multi split, forno
elétrico, chapa elétrica, depurador e exaustor de parede, tipo slim, 90 cm e depurador e exaustor
de parede, tipo slim, 60 cm, conforme especificações técnicas detalhadas neste Termo de
Referência.",,Divulgada no PNCP,2026-05-25,,,
compras,2026,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000049/2026,,"elaboração de projeto executivo, fornecimento de
 materiais e mão de obra qualificada para a instalação de rede de dutos de distribuição de ar, ar de
 retorno, exaustão e renovação de ar, incluindo isolamento térmico, suportes, grelhas e difusores, para
 sistema de climatização localizado em sala do",,Divulgada no PNCP,2026-05-25,,,
compras,2026,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000050/2026,,"Contratação de empresa especializada no fornecimento de materiais de construção,conforme as especificações, quantidades e condições estabelecidas neste Termo de Referência e em seus anexos.",,Divulgada no PNCP,2026-05-26,,,
compras,2026,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000051/2026,,"Aquisição de materiais de construção, compreendendo 50 latas de tinta látex acrílica premium e 300m² de porcelanato esmaltado, destinados à manutenção e adequação de ambientes no Edifício Matarazzo.",,Divulgada no PNCP,2026-05-28,,,
compras,2026,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000052/2026,,"Placa de sinalização destinada à indicação de ambiente monitorado por câmeras de vigilância,
para instalação em áreas internas e externas de edificações públicas.",,Divulgada no PNCP,2026-06-10,,,
compras,2026,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000053/2026,,"Aquisição de uniformes profissionais destinados aos servidores que atuam no
Gabinete do Prefeito, compreendendo o fornecimento, medição individual,
confecção, ajustes, entrega e garantia das peças, conforme especificações
técnicas constantes neste Termo de Referência.
A contratação inclui todos os c",,Divulgada no PNCP,2026-06-10,,,
compras,2026,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000054/2026,,Aquisição de equipamentos para a cozinha do Prefeito e Secretários,,Divulgada no PNCP,2026-06-10,,,
compras,2026,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000055/2026,,Aquisição de apresentadores sem fio,,Divulgada no PNCP,2026-06-10,,,
compras,2026,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000056/2026,,"contratação tem por objeto a aquisição de empresa especializada no
fornecimento e instalação de divisórias tipo naval e vidro temperado. Estão contemplados
todos os materiais necessários, além dos serviços de carga, descarga, desmontagem e
montagem, conforme especificações técnicas.",,Divulgada no PNCP,2026-06-12,,,
contratos,2026,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000001/2026,,CONTRATAÇÃO PROGRAMA AGENTES DE GOVERNO ABERTO,554400.0,Divulgada no PNCP,2026-01-09,2025-09-18,2025-09-18,2025-12-31
contratos,2026,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000002/2026,,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA O FORNECIMENTO DE 01(UMA) LICENÇA DO GOOGLE WORKSPACE PLUS COM SUPORTE TÉCNICO E SERVIÇOS DE REGISTRO ECONFIGURAÇÃO DE DOMÍNIO PERSONALIZADO.,2400.0,Divulgada no PNCP,2026-02-26,2025-09-03,2025-09-03,2026-09-02
