exercicio,anexo,cod_conta,conta,coluna,valor,instituicao,uf
2023,DCA-Anexo I-D,DO3.3.90.30.00.00,3.3.90.30.00 - Material de Consumo,Despesas Liquidadas,99641274.25,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.30.00.00,3.3.90.30.00 - Material de Consumo,Despesas Pagas,93768613.86,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.30.00.00,3.3.90.30.00 - Material de Consumo,Inscrição de Restos a Pagar Não Processados,10335395.01,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.30.00.00,3.3.90.30.00 - Material de Consumo,Inscrição de Restos a Pagar Processados,5872660.39,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.31.00.00,"3.3.90.31.00 - Premiações Culturais, Artísticas, Científicas, Desportivas e Outras",Despesas Empenhadas,637214.44,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.31.00.00,"3.3.90.31.00 - Premiações Culturais, Artísticas, Científicas, Desportivas e Outras",Despesas Liquidadas,367214.38,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.31.00.00,"3.3.90.31.00 - Premiações Culturais, Artísticas, Científicas, Desportivas e Outras",Despesas Pagas,365785.81,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.31.00.00,"3.3.90.31.00 - Premiações Culturais, Artísticas, Científicas, Desportivas e Outras",Inscrição de Restos a Pagar Não Processados,270000.06,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.31.00.00,"3.3.90.31.00 - Premiações Culturais, Artísticas, Científicas, Desportivas e Outras",Inscrição de Restos a Pagar Processados,1428.57,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.32.00.00,"3.3.90.32.00 - Material, Bem ou Serviço para Distribuição Gratuita",Despesas Empenhadas,19493853.36,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.32.00.00,"3.3.90.32.00 - Material, Bem ou Serviço para Distribuição Gratuita",Despesas Liquidadas,19418558.4,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.32.00.00,"3.3.90.32.00 - Material, Bem ou Serviço para Distribuição Gratuita",Despesas Pagas,19418558.4,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.32.00.00,"3.3.90.32.00 - Material, Bem ou Serviço para Distribuição Gratuita",Inscrição de Restos a Pagar Não Processados,75294.96,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.33.00.00,3.3.90.33.00 - Passagens e Despesas com Locomoção,Despesas Empenhadas,293566.83,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.33.00.00,3.3.90.33.00 - Passagens e Despesas com Locomoção,Despesas Liquidadas,211503.29,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.33.00.00,3.3.90.33.00 - Passagens e Despesas com Locomoção,Despesas Pagas,211503.29,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.33.00.00,3.3.90.33.00 - Passagens e Despesas com Locomoção,Inscrição de Restos a Pagar Não Processados,82063.54,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.35.00.00,3.3.90.35.00 - Serviços de Consultoria,Despesas Empenhadas,53299.96,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.35.00.00,3.3.90.35.00 - Serviços de Consultoria,Despesas Liquidadas,49841.63,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.35.00.00,3.3.90.35.00 - Serviços de Consultoria,Despesas Pagas,49841.63,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.35.00.00,3.3.90.35.00 - Serviços de Consultoria,Inscrição de Restos a Pagar Não Processados,3458.33,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.36.00.00,3.3.90.36.00 - Outros Serviços de Terceiros - Pessoa Física,Despesas Empenhadas,40973477.64,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.36.00.00,3.3.90.36.00 - Outros Serviços de Terceiros - Pessoa Física,Despesas Liquidadas,40930629.99,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.36.00.00,3.3.90.36.00 - Outros Serviços de Terceiros - Pessoa Física,Despesas Pagas,40788834.83,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.36.00.00,3.3.90.36.00 - Outros Serviços de Terceiros - Pessoa Física,Inscrição de Restos a Pagar Não Processados,42847.65,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.36.00.00,3.3.90.36.00 - Outros Serviços de Terceiros - Pessoa Física,Inscrição de Restos a Pagar Processados,141795.16,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.39.00.00,3.3.90.39.00 - Outros Serviços de Terceiros - Pessoa Jurídica,Despesas Empenhadas,1312819051.96,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.39.00.00,3.3.90.39.00 - Outros Serviços de Terceiros - Pessoa Jurídica,Despesas Liquidadas,1258850386.38,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.39.00.00,3.3.90.39.00 - Outros Serviços de Terceiros - Pessoa Jurídica,Despesas Pagas,1243901915.03,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.39.00.00,3.3.90.39.00 - Outros Serviços de Terceiros - Pessoa Jurídica,Inscrição de Restos a Pagar Não Processados,53968665.58,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.39.00.00,3.3.90.39.00 - Outros Serviços de Terceiros - Pessoa Jurídica,Inscrição de Restos a Pagar Processados,14948471.35,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.40.00.00,3.3.90.40.00 - Serviços de Tecnologia da Informação e Comunicação (TIC) - Pessoa Jurídica,Despesas Empenhadas,21028452.58,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.40.00.00,3.3.90.40.00 - Serviços de Tecnologia da Informação e Comunicação (TIC) - Pessoa Jurídica,Despesas Liquidadas,19213346.73,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.40.00.00,3.3.90.40.00 - Serviços de Tecnologia da Informação e Comunicação (TIC) - Pessoa Jurídica,Despesas Pagas,18755953.87,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.40.00.00,3.3.90.40.00 - Serviços de Tecnologia da Informação e Comunicação (TIC) - Pessoa Jurídica,Inscrição de Restos a Pagar Não Processados,1815105.85,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.40.00.00,3.3.90.40.00 - Serviços de Tecnologia da Informação e Comunicação (TIC) - Pessoa Jurídica,Inscrição de Restos a Pagar Processados,457392.86,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.41.00.00,3.3.90.41.00 - Contribuições,Despesas Empenhadas,120000,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.41.00.00,3.3.90.41.00 - Contribuições,Despesas Liquidadas,120000,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.41.00.00,3.3.90.41.00 - Contribuições,Despesas Pagas,120000,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.45.00.00,3.3.90.45.00 - Subvenções Econômicas,Despesas Empenhadas,53900,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.45.00.00,3.3.90.45.00 - Subvenções Econômicas,Despesas Liquidadas,53900,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.45.00.00,3.3.90.45.00 - Subvenções Econômicas,Despesas Pagas,53900,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.46.00.00,3.3.90.46.00 - Auxílio-Alimentação,Despesas Empenhadas,61725065.84,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.46.00.00,3.3.90.46.00 - Auxílio-Alimentação,Despesas Liquidadas,61725065.84,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.46.00.00,3.3.90.46.00 - Auxílio-Alimentação,Despesas Pagas,61725065.84,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.47.00.00,3.3.90.47.00 - Obrigações Tributárias e Contributivas,Despesas Empenhadas,42873704.06,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.47.00.00,3.3.90.47.00 - Obrigações Tributárias e Contributivas,Despesas Liquidadas,42478647.04,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.47.00.00,3.3.90.47.00 - Obrigações Tributárias e Contributivas,Despesas Pagas,42017753.94,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.47.00.00,3.3.90.47.00 - Obrigações Tributárias e Contributivas,Inscrição de Restos a Pagar Não Processados,395057.02,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.47.00.00,3.3.90.47.00 - Obrigações Tributárias e Contributivas,Inscrição de Restos a Pagar Processados,460893.1,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.48.00.00,3.3.90.48.00 - Outros Auxílios Financeiros a Pessoas Físicas,Despesas Empenhadas,2232260.38,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.48.00.00,3.3.90.48.00 - Outros Auxílios Financeiros a Pessoas Físicas,Despesas Liquidadas,2226090.34,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.48.00.00,3.3.90.48.00 - Outros Auxílios Financeiros a Pessoas Físicas,Despesas Pagas,2129756.73,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.48.00.00,3.3.90.48.00 - Outros Auxílios Financeiros a Pessoas Físicas,Inscrição de Restos a Pagar Não Processados,6170.04,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.48.00.00,3.3.90.48.00 - Outros Auxílios Financeiros a Pessoas Físicas,Inscrição de Restos a Pagar Processados,96333.61,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.49.00.00,3.3.90.49.00 - Auxílio-Transporte,Despesas Empenhadas,89072.47,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.49.00.00,3.3.90.49.00 - Auxílio-Transporte,Despesas Liquidadas,89072.47,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.49.00.00,3.3.90.49.00 - Auxílio-Transporte,Despesas Pagas,89072.47,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.91.00.00,3.3.90.91.00 - Sentenças Judiciais,Despesas Empenhadas,29510948.05,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.91.00.00,3.3.90.91.00 - Sentenças Judiciais,Despesas Liquidadas,29501426.06,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.91.00.00,3.3.90.91.00 - Sentenças Judiciais,Despesas Pagas,29501426.06,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.91.00.00,3.3.90.91.00 - Sentenças Judiciais,Inscrição de Restos a Pagar Não Processados,9521.99,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.92.00.00,3.3.90.92.00 - Despesas de Exercícios Anteriores,Despesas Empenhadas,4276.58,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.92.00.00,3.3.90.92.00 - Despesas de Exercícios Anteriores,Despesas Liquidadas,4276.58,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.92.00.00,3.3.90.92.00 - Despesas de Exercícios Anteriores,Despesas Pagas,4276.58,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.93.00.00,3.3.90.93.00 - Indenizações e Restituições,Despesas Empenhadas,5772700.7,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.93.00.00,3.3.90.93.00 - Indenizações e Restituições,Despesas Liquidadas,5358952.23,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.93.00.00,3.3.90.93.00 - Indenizações e Restituições,Despesas Pagas,4966282.94,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.93.00.00,3.3.90.93.00 - Indenizações e Restituições,Inscrição de Restos a Pagar Não Processados,413748.47,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO3.3.90.93.00.00,3.3.90.93.00 - Indenizações e Restituições,Inscrição de Restos a Pagar Processados,392669.29,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DI3.3.91.00.00.00,"3.3.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social",Despesas Empenhadas,210622.01,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DI3.3.91.00.00.00,"3.3.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social",Despesas Liquidadas,172902.53,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DI3.3.91.00.00.00,"3.3.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social",Despesas Pagas,172902.53,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DI3.3.91.00.00.00,"3.3.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social",Inscrição de Restos a Pagar Não Processados,37719.48,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO4.0.00.00.00.00,4.0.00.00.00 - Despesas de Capital,Despesas Empenhadas,229283488.17,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO4.0.00.00.00.00,4.0.00.00.00 - Despesas de Capital,Despesas Liquidadas,201559356.37,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO4.0.00.00.00.00,4.0.00.00.00 - Despesas de Capital,Despesas Pagas,199211698.94,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO4.0.00.00.00.00,4.0.00.00.00 - Despesas de Capital,Inscrição de Restos a Pagar Não Processados,27724131.8,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO4.0.00.00.00.00,4.0.00.00.00 - Despesas de Capital,Inscrição de Restos a Pagar Processados,2347657.43,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO4.4.00.00.00.00,4.4.00.00.00 - Investimentos,Despesas Empenhadas,197391834.46,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO4.4.00.00.00.00,4.4.00.00.00 - Investimentos,Despesas Liquidadas,169667702.66,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO4.4.00.00.00.00,4.4.00.00.00 - Investimentos,Despesas Pagas,167320045.23,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO4.4.00.00.00.00,4.4.00.00.00 - Investimentos,Inscrição de Restos a Pagar Não Processados,27724131.8,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO4.4.00.00.00.00,4.4.00.00.00 - Investimentos,Inscrição de Restos a Pagar Processados,2347657.43,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO4.4.50.00.00.00,4.4.50.00.00 - Transferências a Instituições Privadas sem Fins Lucrativos,Despesas Empenhadas,2214759,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO4.4.50.00.00.00,4.4.50.00.00 - Transferências a Instituições Privadas sem Fins Lucrativos,Despesas Liquidadas,986306.34,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO4.4.50.00.00.00,4.4.50.00.00 - Transferências a Instituições Privadas sem Fins Lucrativos,Despesas Pagas,986306.34,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO4.4.50.00.00.00,4.4.50.00.00 - Transferências a Instituições Privadas sem Fins Lucrativos,Inscrição de Restos a Pagar Não Processados,1228452.66,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO4.4.60.00.00.00,4.4.60.00.00 - Transferências a Instituições Privadas com Fins Lucrativos,Despesas Empenhadas,8639020.63,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO4.4.60.00.00.00,4.4.60.00.00 - Transferências a Instituições Privadas com Fins Lucrativos,Despesas Liquidadas,8639020.63,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO4.4.60.00.00.00,4.4.60.00.00 - Transferências a Instituições Privadas com Fins Lucrativos,Despesas Pagas,7588838.8,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO4.4.60.00.00.00,4.4.60.00.00 - Transferências a Instituições Privadas com Fins Lucrativos,Inscrição de Restos a Pagar Processados,1050181.83,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO4.4.90.00.00.00,4.4.90.00.00 - Aplicações Diretas,Despesas Empenhadas,186538054.83,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO4.4.90.00.00.00,4.4.90.00.00 - Aplicações Diretas,Despesas Liquidadas,160042375.69,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO4.4.90.00.00.00,4.4.90.00.00 - Aplicações Diretas,Despesas Pagas,158744900.09,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO4.4.90.00.00.00,4.4.90.00.00 - Aplicações Diretas,Inscrição de Restos a Pagar Não Processados,26495679.14,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO4.4.90.00.00.00,4.4.90.00.00 - Aplicações Diretas,Inscrição de Restos a Pagar Processados,1297475.6,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO4.4.90.39.00.00,4.4.90.39.00 - Outros Serviços de Terceiros - Pessoa Jurídica,Despesas Empenhadas,3690599.9,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO4.4.90.39.00.00,4.4.90.39.00 - Outros Serviços de Terceiros - Pessoa Jurídica,Despesas Liquidadas,3172309.68,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO4.4.90.39.00.00,4.4.90.39.00 - Outros Serviços de Terceiros - Pessoa Jurídica,Despesas Pagas,3172309.68,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO4.4.90.39.00.00,4.4.90.39.00 - Outros Serviços de Terceiros - Pessoa Jurídica,Inscrição de Restos a Pagar Não Processados,518290.22,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO4.4.90.51.00.00,4.4.90.51.00 - Obras e Instalações,Despesas Empenhadas,134434500.55,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO4.4.90.51.00.00,4.4.90.51.00 - Obras e Instalações,Despesas Liquidadas,112653284.51,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO4.4.90.51.00.00,4.4.90.51.00 - Obras e Instalações,Despesas Pagas,111416807.63,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO4.4.90.51.00.00,4.4.90.51.00 - Obras e Instalações,Inscrição de Restos a Pagar Não Processados,21781216.04,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO4.4.90.51.00.00,4.4.90.51.00 - Obras e Instalações,Inscrição de Restos a Pagar Processados,1236476.88,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO4.4.90.51.80.00,4.4.90.51.80 - Estudos e projetos,Despesas Empenhadas,2356423.9,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO4.4.90.51.80.00,4.4.90.51.80 - Estudos e projetos,Despesas Liquidadas,2356423.9,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO4.4.90.51.80.00,4.4.90.51.80 - Estudos e projetos,Despesas Pagas,2356423.9,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO4.4.90.51.91.00,4.4.90.51.91 - Obras em Andamento,Despesas Empenhadas,50373755.25,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO4.4.90.51.91.00,4.4.90.51.91 - Obras em Andamento,Despesas Liquidadas,41677543.19,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO4.4.90.51.91.00,4.4.90.51.91 - Obras em Andamento,Despesas Pagas,40592154.93,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO4.4.90.51.91.00,4.4.90.51.91 - Obras em Andamento,Inscrição de Restos a Pagar Não Processados,8696212.06,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO4.4.90.51.91.00,4.4.90.51.91 - Obras em Andamento,Inscrição de Restos a Pagar Processados,1085388.26,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO4.4.90.51.99.00,4.4.90.51.99 - Outras Obras e Instalações,Despesas Empenhadas,81704321.4,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO4.4.90.51.99.00,4.4.90.51.99 - Outras Obras e Instalações,Despesas Liquidadas,68619317.42,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO4.4.90.51.99.00,4.4.90.51.99 - Outras Obras e Instalações,Despesas Pagas,68468228.8,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO4.4.90.51.99.00,4.4.90.51.99 - Outras Obras e Instalações,Inscrição de Restos a Pagar Não Processados,13085003.98,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO4.4.90.51.99.00,4.4.90.51.99 - Outras Obras e Instalações,Inscrição de Restos a Pagar Processados,151088.62,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO4.4.90.52.00.00,4.4.90.52.00 - Equipamentos e Material Permanente,Despesas Empenhadas,37720261.01,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO4.4.90.52.00.00,4.4.90.52.00 - Equipamentos e Material Permanente,Despesas Liquidadas,33524088.13,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO4.4.90.52.00.00,4.4.90.52.00 - Equipamentos e Material Permanente,Despesas Pagas,33463089.41,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO4.4.90.52.00.00,4.4.90.52.00 - Equipamentos e Material Permanente,Inscrição de Restos a Pagar Não Processados,4196172.88,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO4.4.90.52.00.00,4.4.90.52.00 - Equipamentos e Material Permanente,Inscrição de Restos a Pagar Processados,60998.72,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO4.4.90.61.00.00,4.4.90.61.00 - Aquisição de Imóveis,Despesas Empenhadas,179025.13,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO4.4.90.61.00.00,4.4.90.61.00 - Aquisição de Imóveis,Despesas Liquidadas,179025.13,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO4.4.90.61.00.00,4.4.90.61.00 - Aquisição de Imóveis,Despesas Pagas,179025.13,Prefeitura Municipal de Sorocaba - SP,SP
2023,DCA-Anexo I-D,DO4.4.90.91.00.00,4.4.90.91.00 - Sentenças Judiciais,Despesas Empenhadas,10441938.18,Prefeitura Municipal de Sorocaba - SP,SP
